0.00	0.04
7.81	0.04
15.63	0.04
23.44	0.04
31.25	0.04
39.06	0.04
46.88	0.04
54.69	0.04
62.50	0.04
70.31	0.04
78.12	0.04
85.94	0.04
93.75	0.04
101.56	0.04
109.37	0.04
117.19	0.04
125.00	0.04
132.81	0.04
140.63	0.04
148.44	0.04
156.25	0.04
164.06	0.04
171.88	0.04
179.69	0.04
187.50	0.04
195.31	0.04
203.13	0.04
210.94	0.04
218.75	0.04
226.56	0.04
234.38	0.04
242.19	0.04
250.00	0.03
257.81	0.03
265.63	0.03
273.44	0.03
281.25	0.03
289.06	0.03
296.88	0.03
304.69	0.03
312.50	0.03
320.31	0.03
328.13	0.03
335.94	0.02
343.75	0.02
351.56	0.02
359.38	0.02
367.19	0.02
375.00	0.02
382.81	0.02
390.63	0.02
398.44	0.02
406.25	0.02
414.06	0.02
421.88	0.02
429.69	0.02
437.50	0.02
445.31	0.02
453.13	0.02
460.94	0.02
468.75	0.02
476.56	0.03
484.38	0.03
492.19	0.03
500.00	0.03
507.81	0.03
515.63	0.03
523.44	0.03
531.25	0.03
539.06	0.03
546.88	0.03
554.69	0.03
562.50	0.03
570.31	0.03
578.13	0.03
585.94	0.03
593.75	0.03
601.56	0.03
609.38	0.03
617.19	0.03
625.00	0.04
632.81	0.04
640.63	0.05
648.44	0.06
656.25	0.08
664.06	0.09
671.88	0.10
679.69	0.10
687.50	0.10
695.31	0.09
703.13	0.09
710.94	0.09
718.75	0.09
726.56	0.09
734.38	0.08
742.19	0.08
750.00	0.08
757.81	0.08
765.63	0.08
773.44	0.08
781.25	0.08
789.06	0.08
796.88	0.09
804.69	0.10
812.50	0.11
820.31	0.12
828.13	0.14
835.94	0.15
843.75	0.16
851.56	0.15
859.38	0.15
867.19	0.14
875.00	0.14
882.81	0.14
890.63	0.14
898.44	0.13
906.25	0.13
914.06	0.13
921.88	0.13
929.69	0.13
937.50	0.12
945.31	0.12
953.13	0.13
960.94	0.13
968.75	0.14
976.56	0.16
984.38	0.18
992.19	0.20
1000.00	0.22
1007.81	0.23
1015.63	0.23
1023.44	0.22
1031.25	0.21
1039.06	0.21
1046.88	0.20
1054.69	0.20
1062.50	0.19
1070.31	0.19
1078.13	0.18
1085.94	0.18
1093.75	0.18
1101.56	0.17
1109.38	0.17
1117.19	0.17
1125.00	0.16
1132.81	0.16
1140.63	0.17
1148.44	0.18
1156.25	0.21
1164.06	0.23
1171.88	0.25
1179.69	0.26
1187.50	0.26
1195.31	0.25
1203.13	0.25
1210.94	0.24
1218.75	0.24
1226.56	0.24
1234.38	0.23
1242.19	0.23
1250.00	0.23
1257.81	0.22
1265.63	0.22
1273.44	0.22
1281.25	0.22
1289.06	0.22
1296.88	0.22
1304.69	0.22
1312.50	0.24
1320.31	0.27
1328.13	0.29
1335.94	0.32
1343.75	0.34
1351.56	0.35
1359.38	0.35
1367.19	0.35
1375.00	0.34
1382.81	0.33
1390.63	0.33
1398.44	0.33
1406.25	0.32
1414.06	0.32
1421.88	0.32
1429.69	0.31
1437.50	0.31
1445.31	0.31
1453.13	0.31
1460.94	0.30
1468.75	0.30
1476.56	0.31
1484.38	0.33
1492.19	0.36
1500.00	0.39
1507.81	0.42
1515.63	0.44
1523.44	0.45
1531.25	0.45
1539.06	0.43
1546.88	0.43
1554.69	0.43
1562.50	0.43
1570.31	0.43
1578.13	0.43
1585.94	0.42
1593.75	0.42
1601.56	0.42
1609.38	0.41
1617.19	0.41
1625.00	0.41
1632.81	0.40
1640.63	0.40
1648.44	0.41
1656.25	0.43
1664.06	0.45
1671.88	0.49
1679.69	0.52
1687.50	0.55
1695.31	0.56
1703.13	0.55
1710.94	0.54
1718.75	0.54
1726.56	0.53
1734.38	0.53
1742.19	0.52
1750.00	0.52
1757.81	0.52
1765.63	0.52
1773.44	0.52
1781.25	0.52
1789.06	0.52
1796.88	0.52
1804.69	0.51
1812.50	0.51
1820.31	0.50
1828.13	0.50
1835.94	0.51
1843.75	0.53
1851.56	0.58
1859.38	0.61
1867.19	0.65
1875.00	0.66
1882.81	0.66
1890.63	0.65
1898.44	0.64
1906.25	0.64
1914.06	0.63
1921.88	0.63
1929.69	0.63
1937.50	0.62
1945.31	0.62
1953.13	0.62
1960.94	0.62
1968.75	0.62
1976.56	0.61
1984.38	0.61
1992.19	0.61
2000.00	0.61
2007.81	0.62
2015.63	0.67
2023.44	0.71
2031.25	0.75
2039.06	0.77
2046.88	0.78
2054.69	0.77
2062.50	0.76
2070.31	0.75
2078.12	0.75
2085.94	0.74
2093.75	0.74
2101.56	0.73
2109.37	0.73
2117.19	0.73
2125.00	0.72
2132.81	0.72
2140.62	0.72
2148.44	0.72
2156.25	0.72
2164.06	0.73
2171.87	0.76
2179.69	0.80
2187.50	0.84
2195.31	0.87
2203.12	0.89
2210.94	0.89
2218.75	0.88
2226.56	0.87
2234.37	0.86
2242.19	0.86
2250.00	0.85
2257.81	0.85
2265.62	0.85
2273.44	0.84
2281.25	0.84
2289.06	0.84
2296.87	0.84
2304.69	0.83
2312.50	0.83
2320.31	0.83
2328.12	0.83
2335.94	0.83
2343.75	0.84
2351.56	0.87
2359.37	0.90
2367.19	0.94
2375.00	0.96
2382.81	0.96
2390.62	0.95
2398.44	0.94
2406.25	0.94
2414.06	0.93
2421.87	0.93
2429.69	0.93
2437.50	0.93
2445.31	0.92
2453.12	0.92
2460.94	0.92
2468.75	0.91
2476.56	0.91
2484.37	0.91
2492.19	0.91
2500.00	0.91
2507.81	0.90
2515.62	0.90
2523.44	0.90
2531.25	0.90
2539.06	0.90
2546.87	0.90
2554.69	0.89
2562.50	0.89
2570.31	0.89
2578.12	0.89
2585.94	0.89
2593.75	0.89
2601.56	0.88
2609.37	0.88
2617.19	0.88
2625.00	0.88
2632.81	0.88
2640.62	0.88
2648.44	0.88
2656.25	0.87
2664.06	0.87
2671.87	0.87
2679.69	0.87
2687.50	0.87
2695.31	0.87
2703.12	0.87
2710.94	0.86
2718.75	0.86
2726.56	0.86
2734.37	0.86
2742.19	0.86
2750.00	0.86
2757.81	0.86
2765.62	0.86
2773.44	0.86
2781.25	0.85
2789.06	0.85
2796.87	0.85
2804.69	0.85
2812.50	0.85
2820.31	0.85
2828.12	0.85
2835.94	0.85
2843.75	0.85
2851.56	0.84
2859.37	0.84
2867.19	0.84
2875.00	0.84
2882.81	0.84
2890.62	0.84
2898.44	0.84
2906.25	0.84
2914.06	0.83
2921.87	0.83
2929.69	0.83
2937.50	0.83
2945.31	0.83
2953.12	0.83
2960.94	0.83
2968.75	0.83
2976.56	0.83
2984.37	0.83
2992.19	0.82
3000.00	0.82
3007.81	0.82
3015.62	0.82
3023.44	0.82
3031.25	0.82
3039.06	0.82
3046.87	0.82
3054.69	0.82
3062.50	0.82
3070.31	0.81
3078.12	0.81
3085.94	0.81
3093.75	0.81
3101.56	0.81
3109.37	0.81
3117.19	0.81
3125.00	0.81
3132.81	0.81
3140.62	0.81
3148.44	0.81
3156.25	0.80
3164.06	0.80
3171.87	0.80
3179.69	0.80
3187.50	0.80
3195.31	0.80
3203.12	0.80
3210.94	0.80
3218.75	0.80
3226.56	0.80
3234.37	0.79
3242.19	0.79
3250.00	0.79
3257.81	0.79
3265.62	0.79
3273.44	0.79
3281.25	0.79
3289.06	0.79
3296.87	0.79
3304.69	0.78
3312.50	0.78
3320.31	0.78
3328.12	0.78
3335.94	0.78
3343.75	0.78
3351.56	0.78
3359.37	0.78
3367.19	0.78
3375.00	0.78
3382.81	0.78
3390.62	0.77
3398.44	0.77
3406.25	0.77
3414.06	0.77
3421.87	0.77
3429.69	0.77
3437.50	0.77
3445.31	0.77
3453.12	0.77
3460.94	0.76
3468.75	0.76
3476.56	0.76
3484.37	0.76
3492.19	0.76
3500.00	0.76
3507.81	0.76
3515.62	0.75
3523.44	0.75
3531.25	0.75
3539.06	0.75
3546.87	0.75
3554.69	0.75
3562.50	0.75
3570.31	0.75
3578.12	0.74
3585.94	0.74
3593.75	0.74
3601.56	0.74
3609.37	0.74
3617.19	0.74
3625.00	0.74
3632.81	0.74
3640.62	0.74
3648.44	0.73
3656.25	0.73
3664.06	0.73
3671.87	0.73
3679.69	0.73
3687.50	0.73
3695.31	0.73
3703.12	0.73
3710.94	0.73
3718.75	0.73
3726.56	0.73
3734.37	0.73
3742.19	0.73
3750.00	0.73
3757.81	0.73
3765.62	0.72
3773.44	0.72
3781.25	0.72
3789.06	0.72
3796.87	0.72
3804.69	0.72
3812.50	0.72
3820.31	0.72
3828.12	0.72
3835.94	0.72
3843.75	0.72
3851.56	0.72
3859.37	0.72
3867.19	0.72
3875.00	0.72
3882.81	0.72
3890.62	0.72
3898.44	0.72
3906.25	0.72
3914.06	0.72
3921.87	0.72
3929.69	0.72
3937.50	0.72
3945.31	0.72
3953.12	0.72
3960.94	0.71
3968.75	0.71
3976.56	0.71
3984.37	0.71
3992.19	0.71
4000.00	0.71
4007.81	0.71
4015.62	0.71
4023.44	0.71
4031.25	0.71
4039.06	0.71
4046.87	0.71
4054.69	0.71
4062.50	0.71
4070.31	0.71
4078.12	0.71
4085.94	0.71
4093.75	0.71
4101.56	0.71
4109.37	0.71
4117.19	0.71
4125.00	0.71
4132.81	0.71
4140.62	0.71
4148.44	0.71
4156.25	0.71
4164.06	0.71
4171.87	0.71
4179.69	0.71
4187.50	0.71
4195.31	0.71
4203.12	0.71
4210.94	0.71
4218.75	0.71
4226.56	0.71
4234.37	0.71
4242.19	0.71
4250.00	0.71
4257.81	0.71
4265.62	0.71
4273.44	0.71
4281.25	0.71
4289.06	0.71
4296.87	0.71
4304.69	0.71
4312.50	0.71
4320.31	0.71
4328.12	0.71
4335.94	0.71
4343.75	0.71
4351.56	0.71
4359.37	0.71
4367.19	0.71
4375.00	0.71
4382.81	0.71
4390.62	0.71
4398.44	0.71
4406.25	0.71
4414.06	0.71
4421.87	0.71
4429.69	0.71
4437.50	0.70
4445.31	0.70
4453.12	0.70
4460.94	0.70
4468.75	0.70
4476.56	0.70
4484.37	0.70
4492.19	0.70
4500.00	0.70
4507.81	0.70
4515.62	0.70
4523.44	0.70
4531.25	0.70
4539.06	0.70
4546.87	0.70
4554.69	0.70
4562.50	0.71
4570.31	0.71
4578.12	0.71
4585.94	0.70
4593.75	0.70
4601.56	0.70
4609.37	0.70
4617.19	0.70
4625.00	0.70
4632.81	0.70
4640.62	0.70
4648.44	0.70
4656.25	0.70
4664.06	0.70
4671.87	0.70
4679.69	0.70
4687.50	0.70
4695.31	0.70
4703.12	0.70
4710.94	0.70
4718.75	0.70
4726.56	0.70
4734.37	0.70
4742.19	0.70
4750.00	0.70
4757.81	0.70
4765.62	0.70
4773.44	0.70
4781.25	0.70
4789.06	0.70
4796.87	0.70
4804.69	0.70
4812.50	0.70
4820.31	0.70
4828.12	0.70
4835.94	0.70
4843.75	0.70
4851.56	0.70
4859.37	0.70
4867.19	0.70
4875.00	0.70
4882.81	0.70
4890.62	0.70
4898.44	0.70
4906.25	0.70
4914.06	0.70
4921.87	0.70
4929.69	0.70
4937.50	0.70
4945.31	0.70
4953.12	0.70
4960.94	0.70
4968.75	0.70
4976.56	0.70
4984.37	0.70
4992.19	0.70
5000.00	0.70
5007.81	0.70
5015.62	0.70
5023.44	0.70
5031.25	0.70
5039.06	0.70
5046.87	0.70
5054.69	0.70
5062.50	0.70
5070.31	0.70
5078.12	0.70
5085.94	0.70
5093.75	0.70
5101.56	0.70
5109.37	0.70
5117.19	0.70
5125.00	0.70
5132.81	0.70
5140.62	0.70
5148.44	0.70
5156.25	0.70
5164.06	0.70
5171.87	0.70
5179.69	0.70
5187.50	0.70
5195.31	0.70
5203.12	0.70
5210.94	0.70
5218.75	0.70
5226.56	0.70
5234.37	0.70
5242.19	0.70
5250.00	0.70
5257.81	0.70
5265.62	0.70
5273.44	0.70
5281.25	0.70
5289.06	0.70
5296.87	0.69
5304.69	0.70
5312.50	0.69
5320.31	0.69
5328.12	0.69
5335.94	0.69
5343.75	0.69
5351.56	0.69
5359.37	0.69
5367.19	0.69
5375.00	0.69
5382.81	0.69
5390.62	0.69
5398.44	0.69
5406.25	0.69
5414.06	0.69
5421.87	0.69
5429.69	0.69
5437.50	0.69
5445.31	0.69
5453.12	0.69
5460.94	0.69
5468.75	0.69
5476.56	0.69
5484.37	0.69
5492.19	0.69
5500.00	0.69
5507.81	0.69
5515.62	0.69
5523.44	0.69
5531.25	0.69
5539.06	0.69
5546.87	0.69
5554.69	0.69
5562.50	0.69
5570.31	0.69
5578.12	0.69
5585.94	0.69
5593.75	0.69
5601.56	0.69
5609.37	0.69
5617.19	0.69
5625.00	0.69
5632.81	0.69
5640.62	0.69
5648.44	0.69
5656.25	0.69
5664.06	0.69
5671.87	0.69
5679.69	0.69
5687.50	0.69
5695.31	0.69
5703.12	0.69
5710.94	0.69
5718.75	0.69
5726.56	0.69
5734.37	0.69
5742.19	0.69
5750.00	0.69
5757.81	0.69
5765.62	0.69
5773.44	0.69
5781.25	0.69
5789.06	0.69
5796.87	0.69
5804.69	0.69
5812.50	0.69
5820.31	0.69
5828.12	0.69
5835.94	0.69
5843.75	0.69
5851.56	0.69
5859.37	0.68
5867.19	0.68
5875.00	0.68
5882.81	0.68
5890.62	0.68
5898.44	0.68
5906.25	0.68
5914.06	0.68
5921.87	0.68
5929.69	0.68
5937.50	0.68
5945.31	0.68
5953.12	0.68
5960.94	0.68
5968.75	0.68
5976.56	0.68
5984.37	0.68
5992.19	0.68
6000.00	0.68
6007.81	0.68
6015.62	0.68
6023.44	0.68
6031.25	0.68
6039.06	0.68
6046.87	0.68
6054.69	0.68
6062.50	0.68
6070.31	0.68
6078.12	0.68
6085.94	0.68
6093.75	0.68
6101.56	0.68
6109.37	0.68
6117.19	0.68
6125.00	0.68
6132.81	0.68
6140.62	0.68
6148.44	0.68
6156.25	0.68
6164.06	0.68
6171.87	0.68
6179.69	0.68
6187.50	0.68
6195.31	0.68
6203.12	0.68
6210.94	0.68
6218.75	0.68
6226.56	0.68
6234.37	0.68
6242.19	0.68
6250.00	0.68
6257.81	0.68
6265.62	0.68
6273.44	0.68
6281.25	0.67
6289.06	0.67
6296.87	0.67
6304.69	0.67
6312.50	0.67
6320.31	0.67
6328.12	0.67
6335.94	0.67
6343.75	0.67
6351.56	0.66
6359.37	0.66
6367.19	0.66
6375.00	0.66
6382.81	0.66
6390.62	0.66
6398.44	0.66
6406.25	0.66
6414.06	0.66
6421.87	0.66
6429.69	0.66
6437.50	0.66
6445.31	0.66
6453.12	0.65
6460.94	0.65
6468.75	0.65
6476.56	0.65
6484.37	0.65
6492.19	0.65
6500.00	0.65
6507.81	0.65
6515.62	0.65
6523.44	0.65
6531.25	0.65
6539.06	0.65
6546.87	0.65
6554.69	0.65
6562.50	0.65
6570.31	0.65
6578.12	0.65
6585.94	0.65
6593.75	0.65
6601.56	0.65
6609.37	0.65
6617.19	0.65
6625.00	0.65
6632.81	0.65
6640.62	0.65
6648.44	0.65
6656.25	0.65
6664.06	0.65
6671.87	0.65
6679.69	0.64
6687.50	0.64
6695.31	0.64
6703.12	0.64
6710.94	0.64
6718.75	0.64
6726.56	0.64
6734.37	0.64
6742.19	0.64
6750.00	0.64
6757.81	0.64
6765.62	0.64
6773.44	0.64
6781.25	0.64
6789.06	0.64
6796.87	0.64
6804.69	0.64
6812.50	0.64
6820.31	0.64
6828.12	0.64
6835.94	0.64
6843.75	0.64
6851.56	0.64
6859.37	0.64
6867.19	0.64
6875.00	0.63
6882.81	0.63
6890.62	0.63
6898.44	0.63
6906.25	0.63
6914.06	0.63
6921.87	0.63
6929.69	0.63
6937.50	0.63
6945.31	0.63
6953.12	0.63
6960.94	0.63
6968.75	0.63
6976.56	0.63
6984.37	0.63
6992.19	0.63
7000.00	0.63
7007.81	0.63
7015.62	0.63
7023.44	0.63
7031.25	0.63
7039.06	0.63
7046.87	0.63
7054.69	0.63
7062.50	0.63
7070.31	0.63
7078.12	0.62
7085.94	0.62
7093.75	0.62
7101.56	0.62
7109.37	0.62
7117.19	0.62
7125.00	0.62
7132.81	0.62
7140.62	0.62
7148.44	0.62
7156.25	0.62
7164.06	0.62
7171.87	0.62
7179.69	0.62
7187.50	0.62
7195.31	0.62
7203.12	0.62
7210.94	0.62
7218.75	0.62
7226.56	0.62
7234.37	0.62
7242.19	0.62
